InvoiceNo,Quantity,UnitPrice,CustomerID
552520,4,1.63,
537645,1,11.02,
544599,1,0.83,
540703,25,0.42,14135.0
568703,24,0.39,12748.0
579102,3,4.95,14911.0
571054,1,2.55,14234.0
559816,3,3.29,
563166,24,3.39,18092.0
577034,72,0.42,12847.0
570864,10,1.65,16945.0
553543,1,9.96,
554089,2,8.25,13527.0
538884,1,5.91,
578065,1,8.29,
C550966,-1,7.95,17663.0
C563603,-1,12.75,17302.0
574670,1,0.65,12838.0
546884,1,5.79,
539954,12,3.81,13777.0
537823,1,1.66,
546920,12,1.45,12471.0
575867,8,1.65,15034.0
570674,12,0.39,14911.0
541226,6,5.95,15854.0
539716,24,0.85,17990.0
538174,12,2.95,12471.0
560239,12,1.65,13507.0
559456,12,1.45,13018.0
553703,12,0.65,13192.0
576560,2,0.42,12877.0
557066,10,2.08,17463.0
572103,1,2.95,17571.0
558485,1,0.85,
545288,2,5.95,15311.0
545655,3,0.29,14670.0
573496,1,2.1,17841.0
544824,3,4.95,17139.0
545906,4,3.75,15764.0
550778,1,15.95,14868.0
541845,2,1.65,15167.0
564734,3,2.55,12484.0
558240,2,4.13,
573585,1,7.46,
545821,6,2.95,13001.0
576249,4,1.25,17811.0
538524,2,1.66,
570598,6,3.25,14175.0
570910,12,1.25,15489.0
580115,3,4.13,
564757,2,4.13,
C546904,-4,2.95,16150.0
570715,6,2.1,18287.0
548276,12,2.55,17863.0
547386,3,16.63,
570215,12,0.39,16066.0
543164,4,1.25,13208.0
565803,10,2.08,17735.0
542800,1,2.95,14606.0
546406,1,10.79,
574654,1,4.95,15571.0
C563587,-5,2.1,18248.0
576503,12,1.65,17540.0
577337,1,12.5,15494.0
581439,7,1.63,
551997,1,5.79,
571286,6,0.85,14547.0
544824,1,14.95,17139.0
547510,12,1.49,15245.0
552170,10,1.65,16458.0
552229,1,5.79,
573330,1,2.08,16923.0
C543756,-7,2.55,13089.0
546891,1,15.79,
557645,1,16.63,
538177,1,8.47,
576121,3,3.95,14530.0
577833,1,9.95,17315.0
550633,2,6.95,17449.0
570672,24,0.19,12536.0
545898,24,0.85,15869.0
579512,5,1.63,
570178,2,8.25,16558.0
562890,10,0.85,14191.0
554112,1,4.25,17611.0
541946,12,0.65,17591.0
548203,20,3.95,
574740,8,4.95,12357.0
562576,4,1.65,15518.0
564756,1,4.96,
580748,1,5.75,
559991,1,4.95,14527.0
564739,3,0.39,16931.0
558388,4,4.95,
557742,12,1.65,14911.0
547837,4,7.9,17243.0
562955,1,3.29,
552472,4,3.75,16503.0
573601,1,3.29,
541971,1,2.46,
575073,3,2.1,13975.0
572302,3,1.25,15427.0
577086,10,2.08,16070.0
565407,24,0.08,16983.0
580985,42,3.75,17389.0
555416,12,2.1,14408.0
564631,4,3.95,17451.0
545713,15,1.63,
546888,2,0.42,
536607,4,4.95,17732.0
578270,1,0.83,14096.0
538497,2,1.65,14684.0
554941,3,4.95,16016.0
581006,24,0.55,14911.0
541220,144,2.55,14156.0
564305,12,0.85,14875.0
564760,1,4.13,
572567,25,0.42,12398.0
538365,4,3.75,17243.0
544297,8,1.95,14298.0
569104,6,2.1,15287.0
561371,1,2.46,
568883,6,4.95,18198.0
566041,12,1.95,13814.0
544837,12,0.42,15910.0
566563,6,4.95,12909.0
577107,3,4.95,16558.0
562173,32,2.1,14530.0
536592,1,8.47,
575090,4,3.29,17515.0
560601,1,1.65,16764.0
539246,1,1.25,14606.0
546651,1,12.46,
551516,1,1.65,14800.0
578506,3,4.15,17458.0
540021,2,1.25,17841.0
556428,1,2.46,
575086,24,1.25,16618.0
539453,4,5.91,
541423,2,0.83,
574914,6,0.29,17109.0
563750,4,3.75,16122.0
545543,3,5.95,13476.0
542272,16,0.85,16496.0
576518,1,6.95,16361.0
567671,1,3.29,
573873,2,1.65,17346.0
549283,3,4.95,13005.0
553156,1,2.08,17841.0
552702,1,16.63,
563427,2,1.95,16470.0
578344,1,1.63,
564432,4,4.95,13517.0
567795,100,1.79,14646.0
569461,12,0.85,16556.0
559904,12,0.95,13149.0
563454,3,5.95,13305.0
557426,2,8.5,15016.0
563035,10,1.65,17790.0
554989,1,2.08,15897.0
554118,12,1.65,16592.0
560926,1,5.79,
562166,24,0.79,13209.0
571245,2,8.25,16839.0
537138,4,3.75,17211.0
552180,10,1.65,18235.0
550496,10,1.25,
546406,2,5.95,
547087,12,0.85,12726.0
551967,12,1.25,16457.0
540355,3,4.21,
561894,1,1.25,14456.0
574060,12,1.65,16531.0
549321,3,4.95,14243.0
578225,6,1.95,17700.0
550512,1,1.25,18069.0
547895,1,2.1,18118.0
574867,12,2.95,16817.0
560861,1,0.42,17660.0
567211,5,0.85,14159.0
577016,4,2.55,17095.0
577108,4,1.65,15983.0
541259,1,4.25,14404.0
569110,6,2.1,17675.0
561818,3,1.65,16775.0
537201,24,0.85,12472.0
559106,5,1.25,15889.0
560635,12,1.25,12521.0
576618,1,1.63,
548745,12,1.65,12471.0
540821,4,3.36,
538382,1,4.25,17218.0
568712,2,1.25,17841.0
565129,4,1.45,15719.0
566292,2,8.5,13381.0
568696,6,2.08,13842.0
560723,1,0.85,16464.0
555538,1,24.95,14512.0
555510,1,2.46,
571903,3,5.95,15754.0
554512,1,1.25,
570256,12,1.65,15152.0
576617,1,3.29,
541695,1,0.83,
570505,12,1.45,14841.0
544565,9,1.45,18055.0
547359,6,1.25,15719.0
574287,2,1.69,14723.0
537640,14,5.91,
548622,10,1.65,13636.0
539933,10,1.65,15235.0
555510,1,2.46,
555942,2,7.95,15743.0
551953,6,2.95,13448.0
561915,2,7.95,14408.0
567656,2,3.29,14096.0
568044,4,2.55,15763.0
569892,3,4.95,15937.0
551340,2,1.63,
569143,1,4.95,15867.0
550968,12,1.65,14961.0
571837,3,1.25,16470.0
558685,2,7.95,17706.0
567204,10,1.65,15365.0
537638,1,0.85,
546856,24,0.55,15433.0
569843,12,0.29,14449.0
575753,8,2.08,17841.0
554705,24,3.39,12910.0
569330,1,1.25,15311.0
551468,6,5.79,
565854,12,0.85,12490.0
554275,8,0.42,14903.0
538507,2,4.95,15547.0
581219,14,7.46,
537059,4,2.1,14813.0
539551,8,1.65,12721.0
547397,1,3.29,
574444,4,1.65,18122.0
560239,12,1.25,13507.0
549520,12,0.65,13265.0
544598,1,1.63,
566789,12,1.25,13134.0
543200,1,14.13,
577768,3,5.79,
575477,4,2.46,
576215,10,1.65,17652.0
553151,24,1.25,13089.0
569671,12,0.85,16020.0
552121,16,1.69,15757.0
577778,1,1.65,16549.0
557960,2,2.55,15453.0
547063,12,0.42,14769.0
549524,1,2.92,
560856,10,4.95,16607.0
543399,1,14.13,
560772,1,24.96,
568095,40,0.82,14911.0
564141,1,1.45,17841.0
540242,8,2.95,15046.0
578013,1,8.5,17360.0
580730,1,4.13,
543164,2,0.42,13208.0
557735,12,2.95,16214.0
562607,6,2.95,12885.0
571314,48,1.25,14156.0
578781,1,1.65,15872.0
571709,4,3.75,16463.0
558370,2,1.95,17750.0
572680,4,5.95,
558417,72,0.42,14156.0
551426,48,0.29,14022.0
543530,1,2.46,
559068,1,1.65,17841.0
541219,10,0.79,
561209,1,7.46,
553833,2,0.85,17346.0
556365,2,2.1,16370.0
576787,20,1.65,13815.0
540604,24,0.55,15326.0
547087,72,0.42,12726.0
559357,10,6.75,17107.0
536538,4,3.75,14594.0
566647,2,0.65,18001.0
556542,1,7.95,14719.0
579690,1,1.25,15060.0
564079,12,1.65,12627.0
547649,3,3.75,18118.0
547664,6,0.85,13069.0
572558,6,2.1,14286.0
546113,1,0.39,14344.0
553933,10,2.08,15078.0
579196,1,3.29,14096.0
561694,10,2.08,16147.0
573342,2,9.95,14582.0
581427,4,3.75,13890.0
547870,4,5.95,13668.0
580911,10,2.08,14503.0
547497,4,5.95,14461.0
579751,5,5.79,
567424,4,0.42,16369.0
572661,4,3.75,17193.0
544887,1,2.95,17364.0
567474,12,0.39,13448.0
554108,4,2.55,13668.0
569692,16,0.65,14389.0
538071,1,2.51,
553859,1,12.5,14505.0
559878,9,1.45,15493.0
545399,12,0.85,14934.0
543800,3,3.25,17282.0
540466,72,4.25,15649.0
540551,1,3.36,
576255,1,1.25,15993.0
567659,4,3.75,17475.0
560253,4,4.95,13993.0
573915,2,5.95,15511.0
559951,12,1.25,14847.0
577519,10,0.65,15044.0
544434,11,0.83,
557636,1,2.55,17841.0
541712,1,5.95,17890.0
546976,1,3.29,
577344,12,0.65,12437.0
580956,1,1.25,17841.0
579555,3,1.25,16241.0
560364,24,0.85,16705.0
567183,6,1.65,14769.0
564635,12,1.45,15615.0
536993,1,2.95,14396.0
578149,1,16.63,
568576,48,0.29,17017.0
562132,24,0.42,13384.0
543293,6,2.1,17613.0
579458,1,0.42,16549.0
565847,1,4.13,
579787,1,1.63,
539737,2,5.91,
557296,4,0.55,15334.0
537135,3,1.95,17059.0
539738,3,3.36,
546215,2,1.95,14713.0
566060,2,2.46,
564136,12,0.83,14404.0
540154,1,3.36,
542836,2,1.95,16745.0
575607,3,5.79,14096.0
553387,6,4.13,
544463,1,9.95,12988.0
580064,5,2.95,18077.0
567616,12,0.83,14911.0
548163,1,2.46,
551539,10,0.85,12598.0
577526,10,1.65,16513.0
547020,12,1.25,17017.0
569700,1,4.13,
548165,1,8.29,
551301,10,2.08,17675.0
C564748,-24,1.25,14911.0
577314,4,9.95,12444.0
C580832,-1,1.45,12753.0
563353,4,4.15,15480.0
575366,10,2.08,14621.0
556819,96,1.79,12682.0
564061,6,1.25,14505.0
575766,6,1.25,12856.0
544634,5,1.65,17994.0
546382,2,9.95,18149.0
568782,20,2.08,13985.0
573335,1,4.95,15059.0
558871,72,3.75,12557.0
567202,10,1.65,13325.0
566005,4,2.1,16426.0
561217,1,2.46,
572553,1,3.29,
566847,2,1.25,15005.0
576840,3,2.46,
566312,8,1.95,16150.0
567161,30,0.85,15947.0
577078,1,2.46,
541516,1,5.79,
580695,1,2.95,13230.0
579006,72,1.79,17924.0
577316,16,1.25,12578.0
577804,4,1.95,17432.0
555567,4,0.85,17050.0
566291,10,1.65,12965.0
568908,12,0.85,16653.0
542002,20,1.65,14298.0
555841,1,1.65,14583.0
547730,4,2.1,14796.0
542858,6,0.85,17228.0
541567,6,2.55,12681.0
579777,3,1.63,
581003,1,16.95,14911.0
579307,6,2.55,17655.0
573892,4,3.75,14911.0
563353,6,4.25,15480.0
546423,1,4.95,14502.0
577500,1,2.95,14052.0
554858,2,8.25,17042.0
567197,6,4.15,14934.0
552963,10,1.65,16743.0
580983,1,2.46,
537615,4,2.95,15898.0
564020,12,1.25,13971.0
570087,25,2.46,
580730,1,9.15,
574336,24,0.55,12397.0
539451,1,1.28,
558964,24,1.45,14235.0
556060,72,2.55,14911.0
561399,24,0.83,15125.0
560202,1,8.25,12712.0
551399,2,2.1,17874.0
580732,1,6.25,
581439,1,8.29,
544766,1,13.29,
561058,6,4.95,17724.0
568044,3,4.65,15763.0
566202,24,1.25,15652.0
574088,24,0.39,18044.0
562377,2,1.25,14535.0
541207,12,1.95,17685.0
537411,2,1.45,
543463,2,2.95,15311.0
569844,20,2.08,12626.0
574334,72,2.1,16672.0
554694,5,8.29,
538709,1,1.25,16442.0
562933,1,1.63,
558367,16,1.25,16550.0
560725,12,1.45,16186.0
568049,1,0.65,17841.0
580960,3,0.42,16016.0
547062,2,2.95,16728.0
581194,36,0.39,15298.0
543306,2,1.65,16686.0
555853,10,0.19,14375.0
545914,24,0.42,13340.0
570082,96,0.19,12524.0
547788,1,4.13,
563756,12,0.85,12418.0
547874,2,2.95,14476.0
541838,6,2.95,12916.0
563027,1,1.25,
554918,2,0.42,17345.0
575601,2,0.85,
541485,1,1.25,18118.0
548992,8,2.25,13089.0
576658,30,2.08,14534.0
553662,2,7.5,14758.0
561900,3,0.55,16655.0
559055,1,3.29,
560415,8,1.25,15152.0
559538,2,0.65,16880.0
569918,2,12.75,15766.0
560841,12,1.06,14298.0
569673,1,2.95,17222.0
579187,1,1.63,
559052,1,3.29,
537154,12,1.25,15808.0
538177,1,0.43,
580908,1,0.39,16495.0
541424,1,0.83,
546659,6,4.95,16996.0
548521,12,2.1,17735.0
561917,1,1.25,16904.0
560926,1,10.79,
559024,24,0.42,16616.0
536863,2,9.95,17967.0
577507,1,1.65,14710.0
553767,1,5.79,
577010,2,2.95,15506.0
559897,12,1.25,16779.0
547365,36,0.85,12775.0
544323,2,2.46,
562933,1,4.96,
580305,1,2.08,12970.0
564372,12,0.42,12714.0
542254,4,12.75,14733.0
576792,20,0.42,17596.0
580528,8,3.95,14911.0
564756,1,8.29,
553169,10,6.75,15159.0
574863,2,4.25,15719.0
578522,1,1.25,17254.0
547358,2,2.95,15998.0
575607,2,10.79,14096.0
571701,2,8.25,14639.0
555514,6,2.08,17071.0
557007,6,1.25,12484.0
568919,10,1.65,12937.0
539453,1,2.51,
552286,1,2.08,16393.0
569243,6,2.95,13344.0
564186,12,0.39,15755.0
544822,24,1.25,18231.0
574009,2,4.95,15750.0
555524,1,2.95,16923.0
553074,4,1.65,15529.0
566739,24,0.85,12566.0
550928,3,0.0,
557431,12,1.65,18260.0
577477,12,1.45,14157.0
546896,1,0.83,
566164,34,2.46,
577479,12,3.75,14911.0
556917,72,2.1,12415.0
546249,1,2.1,14606.0
542128,24,0.29,12609.0
576096,10,2.08,13549.0
580370,24,1.25,16954.0
550324,24,1.25,12997.0
572553,1,16.63,
561474,100,1.79,14680.0
545295,10,3.75,12709.0
547563,24,0.29,15651.0
569852,6,2.89,13771.0
580367,11,0.42,
581116,6,2.1,17232.0
537897,6,2.95,12683.0
C548307,-6,1.25,17314.0
538576,1,2.95,14498.0
557787,1,1.65,15041.0
557494,2,2.46,
545216,3,0.83,
539215,1,3.75,15574.0
551293,12,1.06,14298.0
540993,6,2.55,13284.0
576618,1,1.63,
539414,2,2.55,16931.0
545064,3,5.95,13636.0
558612,252,1.06,17949.0
560978,24,1.95,15815.0
579777,1,7.46,
552824,2,2.95,14056.0
547059,5,2.95,14693.0
546891,2,0.83,
556512,5,2.08,14688.0
539492,3,0.43,
574511,12,1.65,15597.0
554310,1,4.13,
537193,12,0.85,15023.0
548219,2,2.45,
549100,1,6.63,
566603,3,14.96,
551944,1,2.95,14553.0
553390,1,2.08,17841.0
546752,6,2.95,13299.0
557129,4,0.85,17841.0
546424,1,3.95,13956.0
544812,7,5.79,
566949,2,5.79,
566985,4,3.29,
540848,2,2.51,
567668,1,3.29,
546158,12,1.45,13899.0
559547,1,1.69,17758.0
536819,12,2.95,13402.0
542622,1,2.46,
549713,8,0.85,17611.0
575886,2,8.25,12517.0
570426,12,1.65,13352.0
572848,12,1.25,16188.0
536865,2,16.13,
562680,1,1.65,17954.0
569897,2,1.25,17813.0
541422,3,3.29,
575989,1,5.95,14698.0
572076,12,1.25,13761.0
544907,6,2.95,12945.0
544067,8,2.95,16431.0
536987,1,2.1,17198.0
564815,1,8.25,12748.0
546851,12,1.25,12480.0
560086,6,2.55,15839.0
580543,8,3.75,18223.0
562162,12,4.95,12841.0
577768,2,2.92,
564820,1,2.46,
545217,2,1.63,
579557,6,8.29,
580256,24,0.83,14688.0
563687,1,2.08,
581414,12,0.42,14730.0
577730,5,1.65,17253.0
566326,8,1.25,16211.0
542399,7,2.95,15549.0
563729,48,5.95,14051.0
575643,12,2.95,13267.0
577061,10,0.82,14911.0
567866,1,4.15,16669.0
569324,48,0.55,16912.0
577286,1,0.85,14606.0
542057,1,4.25,15967.0
547042,2,1.63,
579555,1,6.25,16241.0
540015,16,1.69,13319.0
537638,1,4.21,
574672,1,2.08,13532.0
573414,3,1.25,16877.0
550936,4,3.75,13495.0
579938,12,1.65,14146.0
555150,5,1.63,
566225,2,7.95,16899.0
538053,15,0.42,15856.0
538633,1,0.42,16726.0
575602,2,2.08,17059.0
542621,6,2.55,12528.0
545937,48,0.42,12758.0
546237,10,0.85,16625.0
541482,-35,0.0,
564818,3,1.25,
566240,1,2.08,14508.0
577768,1,1.63,
545216,1,4.13,
559521,1,1.65,
541592,1,2.46,
539453,6,1.66,
551340,1,4.13,
576400,32,0.42,13632.0
560876,12,1.95,12626.0
566060,1,2.46,
558614,2,0.83,
576059,1,8.25,15411.0
570663,4,4.15,13627.0
579166,4,3.75,14290.0
558027,12,1.65,14032.0
544684,2,1.63,
568221,6,5.95,14911.0
572513,1,3.75,16728.0
567656,2,1.63,14096.0
569894,12,0.42,15707.0
538354,24,1.65,16873.0
574619,3,2.1,15952.0
543800,48,1.25,17282.0
568100,12,0.83,15475.0
572035,48,2.55,14646.0
568040,25,0.42,12681.0
551501,40,2.55,16422.0
570690,1,4.13,
547658,8,0.42,13736.0
559525,4,1.45,16923.0
578620,1,2.1,17247.0
549525,1,0.83,
569371,2,2.89,14651.0
555015,12,0.83,16558.0
542932,12,0.85,13089.0
559693,1,4.13,
577258,2,0.85,16764.0
576667,3,4.95,12963.0
568797,200,1.75,13694.0
566438,4,1.65,15996.0
570258,1,0.79,
580759,12,0.39,17593.0
580396,1,0.83,13838.0
565840,1,1.25,
566581,10,0.85,16081.0
552843,15,0.42,14649.0
576053,1,0.55,16726.0
577825,4,3.75,17453.0
577078,1,2.46,
579694,6,4.13,
553940,10,2.08,14112.0
578533,4,2.89,17767.0
566260,120,0.42,14212.0
565421,4,1.25,16744.0
544766,1,4.96,
571192,12,1.25,13050.0
577167,3,0.85,16511.0
543292,10,1.65,14534.0
540016,1,7.95,16282.0
566297,1,2.08,16794.0
542107,6,2.95,16222.0
539423,3,10.95,15811.0
579744,16,2.08,
545105,8,1.95,12598.0
543982,10,0.85,15358.0
571461,1,0.55,16932.0
542717,1,7.95,17580.0
568187,12,1.25,13408.0
572309,6,0.39,14432.0
581497,13,2.46,
568400,4,4.25,13644.0
570188,48,3.39,13763.0
549589,2,12.75,16552.0
574749,4,3.75,15150.0
575177,1,2.46,
550189,3,14.95,13230.0
565840,2,1.63,
576693,72,1.06,13199.0
566629,10,1.65,15622.0
566290,2,2.08,14456.0
574547,1,2.08,17841.0
559923,3,2.46,
C578276,-1,5.39,17511.0
541518,3,4.95,12451.0
561209,2,4.13,
569238,5,1.25,17954.0
570591,10,0.85,17071.0
580771,2,2.95,16015.0
541424,1,4.13,
579559,1,4.15,16764.0
568325,1,2.08,14667.0
572213,12,0.42,15358.0
577696,3,0.42,16406.0
550474,1,3.29,
568180,12,0.39,15429.0
552054,6,2.95,15062.0
574746,30,2.08,16523.0
563137,24,1.25,14534.0
551686,5,2.55,13668.0
570036,12,0.42,16358.0
570672,2,8.5,12536.0
558810,2,4.13,
560772,1,2.46,
578746,52,5.79,
571667,1,4.15,14554.0
577034,2,0.42,12847.0
545314,5,9.95,12866.0
558862,1,12.5,13901.0
576189,2,2.55,14684.0
543013,1,4.13,
567156,1,6.25,14462.0
559052,8,3.29,
572215,3,12.75,12646.0
569545,1,7.46,
542153,10,1.95,13534.0
545079,1,1.95,18283.0
573585,3,2.46,
562564,10,1.45,15058.0
568411,1,2.46,
566571,6,2.95,17037.0
569408,10,7.08,13881.0
555368,4,4.25,13437.0
536544,1,0.84,
581404,4,3.25,13680.0
565295,4,3.75,12794.0
580367,2,2.46,
548868,8,1.69,13015.0
547842,36,4.95,13875.0
558105,3,1.65,15644.0
541422,2,3.29,
579885,1,0.85,15444.0
549299,12,0.85,13995.0
561798,8,7.5,14911.0
575088,2,9.95,13272.0
570239,2,1.65,16518.0
561901,288,1.25,14156.0
553203,6,2.95,14911.0
574684,12,0.85,17581.0
546136,1,3.29,
559693,3,1.63,
562968,12,0.83,14291.0
556520,2,4.95,14177.0
558367,2,1.95,16550.0
539451,3,5.06,
552869,1,16.95,15106.0
540496,12,0.42,15485.0
569222,2,2.08,15906.0
555162,6,2.95,12473.0
568161,1,2.89,15860.0
562542,12,0.42,17377.0
576186,10,1.65,14735.0
539637,1,0.95,14083.0
577358,1,16.63,
541795,2,3.75,14692.0
555937,24,0.55,12683.0
559816,1,4.13,
544476,2,2.1,14796.0
569321,12,1.25,
568198,1,12.5,16771.0
570466,1,5.95,16791.0
566602,1,4.96,
578270,1,4.13,14096.0
537859,1,4.95,14030.0
557222,6,4.25,14936.0
557278,12,0.42,13089.0
569228,1,4.95,15547.0
546092,12,0.85,17138.0
554929,12,1.25,13018.0
540821,1,25.49,
564314,6,3.25,12695.0
539436,8,0.43,
556304,20,1.65,12840.0
548522,2,1.63,
536623,12,0.42,15601.0
576840,1,5.79,
536592,1,12.72,
577768,1,1.25,
557643,1,1.63,
578513,6,3.75,16609.0
578664,4,1.65,15910.0
570186,4,3.75,17509.0
573029,1,3.75,14971.0
558774,7,0.42,
555537,1,0.65,15453.0
568721,7,4.13,
574066,12,1.65,13183.0
536592,2,7.62,
550470,1,7.46,
541592,3,1.63,
554151,1,2.1,14049.0
561615,8,1.25,13319.0
577543,6,2.95,17636.0
576092,48,0.39,18263.0
540255,1,219.24,
537775,2,7.95,17722.0
577497,2,1.25,17555.0
571442,12,0.83,17049.0
549100,1,3.29,
581217,4,3.29,
558049,1,0.85,15850.0
572094,10,2.08,17420.0
550521,8,1.69,13647.0
550541,4,4.13,
574067,60,2.55,14088.0
566949,1,1.63,
545085,1,5.95,15039.0
578824,1,4.25,17883.0
578347,1,2.46,
568517,2,2.08,14456.0
540524,8,0.65,16735.0
538356,36,0.65,14062.0
546502,1,1.49,16005.0
575694,1,5.49,12748.0
573585,2,3.29,
554514,1,24.96,
547079,2,0.65,15408.0
540821,1,0.81,
540240,24,0.42,17585.0
566299,8,4.15,16871.0
569700,2,2.46,
555401,10,6.75,14088.0
543653,4,0.85,14796.0
553718,3,8.29,
557279,2,3.75,18077.0
566270,40,2.08,16523.0
564722,24,0.85,16456.0
577531,2,4.13,
547026,2,9.95,14633.0
580694,12,1.25,16600.0
567667,1,4.96,
581478,4,4.95,17364.0
568907,6,2.95,15370.0
537626,6,3.75,12347.0
561894,1,1.65,14456.0
562525,2,6.75,18282.0
540458,12,1.25,12501.0
536841,12,1.65,16150.0
C550174,-6,0.42,16394.0
549902,100,1.45,14006.0
540178,12,1.65,12681.0
576923,12,8.95,12753.0
552410,1,3.75,14527.0
540779,3,4.95,15346.0
538504,24,0.65,16011.0
540352,3,0.85,
576860,24,0.39,17602.0
539436,1,3.75,
561894,1,1.25,14456.0
556243,1,5.79,
580357,24,1.25,15856.0
554840,24,2.95,12684.0
575176,2,1.63,
580729,4,1.63,
559896,2,1.25,15530.0
542370,12,0.42,13004.0
579938,2,9.95,14146.0
538635,1,1.65,17303.0
545586,4,0.42,
563557,12,0.65,15786.0
574064,6,2.95,17434.0
581405,2,2.55,13521.0
563576,2,12.75,12748.0
576665,24,4.95,17841.0
547967,1,2.46,
548310,4,4.65,
547547,1,9.96,
550512,2,1.65,18069.0
552232,1,4.13,
546972,1,8.29,
552278,4,1.45,15059.0
556032,24,1.95,15159.0
581498,3,4.13,
575875,22,0.42,
557112,1,0.83,
577089,12,1.25,12841.0
542906,2,4.13,
574074,1,4.13,
575177,1,2.92,
538351,2,4.21,
553182,2,2.95,17107.0
574327,5,4.95,13013.0
538129,79,0.0,
557900,2,8.25,13098.0
562939,24,0.42,15498.0
575177,1,2.48,
574038,2,8.25,18164.0
544998,2,3.95,14470.0
567667,1,9.96,
566757,4,2.46,
578040,1,1.25,13322.0
550212,1,2.46,
545710,6,2.55,13117.0
560225,2,10.79,
540526,1,2.95,14606.0
575269,48,0.42,17865.0
564750,2,8.5,17690.0
536595,60,3.39,13576.0
555650,12,1.45,14156.0
551665,4,3.75,17442.0
546440,6,2.95,16871.0
537202,2,3.75,14506.0
573315,1,5.95,17839.0
557888,2,0.85,14656.0
561382,4,0.85,16750.0
537643,2,8.47,
550304,6,2.95,14092.0
550470,1,8.29,
579284,108,2.1,15061.0
541827,1,2.46,
577126,24,1.79,12406.0
566221,1,4.13,
551995,3,5.79,
545460,1,2.95,13230.0
578827,2,3.29,
574049,40,2.55,13316.0
573632,2,8.25,15329.0
576851,4,1.25,15967.0
572863,5,1.65,17841.0
573149,12,1.45,16438.0
577480,24,1.25,14525.0
575840,4,0.55,13137.0
541971,1,7.46,
560710,1,1.25,14646.0
579787,5,4.13,
540532,1,3.95,14702.0
553739,12,1.65,14895.0
546984,1,0.42,15019.0
579264,10,2.08,13599.0
544444,6,1.25,13246.0
548522,1,3.29,
571098,7,1.25,17841.0
552039,24,0.65,13081.0
570272,10,1.95,14297.0
562955,6,1.8,
576646,16,1.25,
550034,10,1.65,16187.0
552039,24,0.85,13081.0
544887,2,8.5,17364.0
577083,24,0.42,15287.0
569137,1,16.63,
546119,4,4.25,16945.0
543249,4,3.75,13963.0
549128,2,2.55,16713.0
543123,10,1.95,18178.0
541795,10,1.65,14692.0
579408,1,4.95,14701.0
579777,1,12.46,
536796,1,1.65,15574.0
572542,24,0.39,17272.0
560260,2,0.42,14044.0
550638,1,0.83,
556685,12,0.65,14503.0
577438,1,0.83,18118.0
575947,1,4.96,
C565077,-12,1.45,17451.0
537137,3,0.85,16327.0
547497,3,1.45,14461.0
575168,20,1.25,15290.0
572918,1,3.75,14379.0
538517,3,1.25,17618.0
567671,1,2.46,
578675,24,0.42,14756.0
569372,1,2.46,
564651,192,0.0,14646.0
540468,2,0.85,
572055,1,1.25,17346.0
537224,4,2.95,13174.0
565617,3,3.29,
C548460,-12,2.1,16801.0
554376,1,4.95,15719.0
554382,4,2.55,17365.0
556263,2,4.25,13969.0
566482,3,5.95,16609.0
537823,1,3.36,
537126,1,1.25,18118.0
545503,4,1.65,15719.0
559357,12,6.35,17107.0
571036,24,0.29,17567.0
571845,36,0.19,16869.0
566562,12,0.42,17365.0
538991,48,0.21,17511.0
556812,1,3.29,
572550,1,5.79,
548212,4,8.25,12456.0
565916,4,4.95,14156.0
C555636,-4,6.65,15073.0
540418,5,0.85,
564837,1,12.46,
577107,10,2.08,16558.0
565231,2,1.63,
540059,120,0.42,17457.0
572513,12,0.12,16728.0
C574473,-6,2.08,15809.0
571263,10,2.08,14910.0
574895,6,9.95,16570.0
C538111,-24,0.42,17950.0
538895,60,0.19,14401.0
561870,8,1.95,14911.0
547389,2,2.95,16721.0
566492,72,1.06,12679.0
571229,6,0.85,15453.0
556797,12,0.65,17101.0
551291,48,0.36,14298.0
563071,12,0.42,17633.0
540646,5,1.66,
539064,2,5.45,17912.0
576644,1,12.46,
563477,1,3.75,17097.0
558777,2,3.29,
570640,12,1.65,12474.0
537666,1,5.91,
541132,4,4.96,
C546854,-1,1.45,17511.0
547830,1,220.71,
562843,1,1.63,
547872,2,2.95,16777.0
556080,19,3.29,
573020,6,2.95,14842.0
571931,1,5.79,
569321,12,1.45,
554694,1,0.83,
577358,1,2.46,
549587,12,1.65,15737.0
559923,1,1.63,
544434,1,0.83,
578926,2,2.95,18156.0
566041,24,3.75,13814.0
566705,12,1.25,13552.0
541430,12,6.95,12356.0
579187,1,2.46,
575848,10,0.42,14178.0
560385,1,4.95,14583.0
542536,7,4.13,
549121,8,1.69,17140.0
578519,3,1.25,14591.0
542795,4,6.75,18055.0
568868,12,2.1,12957.0
543660,1,5.79,
576058,72,1.06,15654.0
555896,6,4.15,15640.0
578149,7,3.29,
544459,24,0.85,17838.0
565232,1,29.13,
564837,4,2.46,
559200,1,2.1,13291.0
555410,24,0.85,16239.0
556475,2,6.95,18109.0
560292,2,3.75,
562137,6,2.95,12720.0
569643,6,2.08,15730.0
540940,1,14.95,18109.0
565847,1,10.79,
553477,12,0.95,14239.0
541485,1,1.25,18118.0
554117,3,7.95,13758.0
558067,6,2.95,14156.0
542238,6,2.95,12591.0
545937,20,0.85,12758.0
552332,6,3.25,13908.0
548984,4,0.42,14546.0
537208,1,1.69,15889.0
539225,12,1.25,15379.0
557481,1,14.13,
576617,2,4.13,
562849,8,2.1,16700.0
